id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,canal_acquisition,date_debut,date_fin,est_actif,segment_client,region_admin
2467,C07877,Houda Haddad,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2468,C02812,Mehdi Benjelloun,45-54,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2469,C00619,Khadija Haddad,55-64,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2470,C01889,Hind Naciri,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
2471,C00905,Hassan Bouzid,25-34,f,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2472,C07587,Loubna Sefrioui,18-24,m,Nador,web,2026-05-08,9999-12-31,True,Bronze,
2473,C07932,Sanae Lahlou,45-54,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
2474,C03199,Brahim Lahlou,55-64,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2475,C07301,Nadia Bennani,55-64,f,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
2476,C04159,Amine Tazi,55-64,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2477,C05160,Khalid Bouzid,55-64,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2478,C06705,Nadia Ouahbi,55-64,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2479,C05004,Samira Berrada,55-64,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
2480,C04310,Reda Tahiri,45-54,m,Kénitra,web,2026-05-08,9999-12-31,True,Bronze,
2481,C03674,Wafae Alaoui,25-34,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2482,C05124,Khalid Benjelloun,35-44,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2483,C07066,Nabil El Amrani,55-64,m,Oujda,social_media,2026-05-08,9999-12-31,True,Bronze,
2484,C00650,Fatima Lahlou,55-64,m,Safi,mobile,2026-05-08,9999-12-31,True,Bronze,
2485,C04384,Adil Tazi,55-64,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2486,C06611,Reda Benkirane,35-44,f,Agadir,mobile,2026-05-08,9999-12-31,True,Bronze,
2487,C06629,Laila Bouazza,45-54,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2488,C05144,Mehdi Sefrioui,55-64,f,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
2489,C03264,Mehdi Bouazza,25-34,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2490,C04559,Samira El Ouazzani,18-24,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2491,C07249,Rachid Rahmouni,45-54,m,Agadir,social_media,2026-05-08,9999-12-31,True,Bronze,
2492,C02944,Zakaria El Amrani,18-24,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2493,C01855,Nabil El Mansouri,18-24,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
2494,C07928,Karim Cherkaoui,45-54,f,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
2495,C06854,Sanae Benali,55-64,m,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
2496,C06983,Sanae Haddad,45-54,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2497,C03588,Youssef Ouahbi,55-64,f,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2498,C01445,Dounia Naciri,25-34,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2499,C05303,Wafae Sefrioui,45-54,m,Béni Mellal,social_media,2026-05-08,9999-12-31,True,Bronze,
2500,C05633,Youssef Tazi,25-34,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2501,C04684,Khadija Chraibi,25-34,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2502,C01780,Sanae Berrada,45-54,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
2503,C00260,Reda Ouahbi,35-44,f,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2504,C03374,Imad El Amrani,55-64,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2505,C03872,Sanae Berrada,55-64,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2506,C04880,Sara Cherkaoui,25-34,f,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
2507,C07624,Khadija Naciri,45-54,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2508,C03134,Omar El Amrani,55-64,m,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
2509,C05463,Soufiane Rahmouni,55-64,f,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
2510,C01293,Soufiane El Amrani,45-54,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2511,C00735,Karim Bouazza,55-64,f,Kénitra,web,2026-05-08,9999-12-31,True,Bronze,
2512,C04589,Soufiane Skalli,35-44,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2513,C05721,Said Kettani,55-64,m,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
2514,C01481,Brahim Benali,45-54,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
2515,C02214,Khalid Filali,35-44,m,Oujda,web,2026-05-08,9999-12-31,True,Bronze,
2516,C06000,Ali Benjelloun,55-64,f,Nador,marketplace,2026-05-08,9999-12-31,True,Bronze,
2517,C03775,Ghita Alaoui,55-64,m,Mohammedia,referral,2026-05-08,9999-12-31,True,Bronze,
2518,C06749,Brahim Tahiri,55-64,f,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
2519,C05644,Hamza Benali,55-64,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2520,C03839,Mustapha Skalli,25-34,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2521,C01881,Ahmed Amrani,18-24,f,Safi,social_media,2026-05-08,9999-12-31,True,Bronze,
2522,C07083,Khadija Rahmouni,25-34,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
2523,C00428,Hamza Benali,45-54,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2524,C03479,Zineb Berrada,35-44,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2525,C03596,Hassan Naciri,55-64,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
2526,C02565,Adil Berrada,18-24,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2527,C03613,Said Sefrioui,55-64,m,Nador,referral,2026-05-08,9999-12-31,True,Bronze,
2528,C02778,Ali Tazi,65+,f,Kénitra,social_media,2026-05-08,9999-12-31,True,Bronze,
2529,C05687,Mustapha El Ouazzani,18-24,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2530,C04095,Mehdi Tahiri,35-44,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2531,C06408,Nawal Sefrioui,35-44,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2532,C04830,Imad El Mansouri,18-24,f,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
2533,C04605,Zakaria Skalli,35-44,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2534,C01776,Soufiane El Mansouri,35-44,f,Mohammedia,social_media,2026-05-08,9999-12-31,True,Bronze,
2535,C03887,Amine Filali,45-54,f,Oujda,mobile,2026-05-08,9999-12-31,True,Bronze,
2536,C03905,Hamza Bouzid,45-54,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2537,C02499,Mohamed Tazi,18-24,f,Mohammedia,referral,2026-05-08,9999-12-31,True,Bronze,
2538,C06752,Adil Bennani,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2539,C01147,Hamza Lahlou,35-44,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2540,C06426,Driss Alaoui,18-24,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2541,C03986,Nawal El Amrani,45-54,m,Kénitra,mobile,2026-05-08,9999-12-31,True,Bronze,
2542,C00408,Wafae Fassi Fihri,25-34,f,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
2543,C07534,Nadia El Idrissi,25-34,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2544,C02719,Reda Filali,45-54,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2545,C07451,Hanane Ziani,55-64,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
2546,C03916,Salma Kettani,45-54,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
2547,C06134,Hassan Tazi,45-54,m,Casablanca,mobile,2026-05-08,9999-12-31,True,Bronze,
2548,C06999,Zakaria Tazi,55-64,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2549,C06678,Brahim Bennani,18-24,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
2550,C07425,Ahmed Alaoui,45-54,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2551,C03897,Imad Benkirane,35-44,m,Meknès,social_media,2026-05-08,9999-12-31,True,Bronze,
2552,C03382,Imad El Ouazzani,25-34,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2553,C05203,Meryem Ouahbi,25-34,f,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2554,C00288,Meryem Amrani,18-24,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2555,C03931,Asmae Lahlou,55-64,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2556,C01952,Omar Ziani,25-34,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2557,C02832,Wafae El Mansouri,25-34,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2558,C02679,Ilham Filali,45-54,f,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2559,C01983,Nawal Benali,25-34,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2560,C04490,Mehdi Cherkaoui,55-64,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2561,C05660,Brahim Rahmouni,45-54,m,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2562,C01698,Hamza Haddad,55-64,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2563,C07556,Ahmed Sefrioui,25-34,m,Mohammedia,social_media,2026-05-08,9999-12-31,True,Bronze,
2564,C00427,Zineb Fassi Fihri,35-44,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2565,C04931,Ilham Benali,55-64,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2566,C01699,Hanane Ouahbi,45-54,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2567,C07792,Zakaria Bouzid,25-34,m,Béni Mellal,mobile,2026-05-08,9999-12-31,True,Bronze,
2568,C02237,Loubna Chraibi,45-54,m,Mohammedia,web,2026-05-08,9999-12-31,True,Bronze,
2569,C06422,Nawal Naciri,18-24,m,Agadir,web,2026-05-08,9999-12-31,True,Bronze,
2570,C03243,Soufiane Alaoui,18-24,m,Safi,social_media,2026-05-08,9999-12-31,True,Bronze,
2571,C05102,Hanane Tahiri,55-64,f,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
2572,C01604,Ali Filali,25-34,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2573,C02425,Dounia Naciri,45-54,m,Tétouan,social_media,2026-05-08,9999-12-31,True,Bronze,
2574,C01266,Hassan Ouahbi,55-64,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2575,C05596,Hassan El Idrissi,55-64,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2576,C02850,Sara Ziani,25-34,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2577,C02717,Amine Rahmouni,35-44,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2578,C05527,Sara Chraibi,45-54,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2579,C02701,Nawal Filali,35-44,f,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
2580,C03383,Rachid El Idrissi,55-64,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2581,C05874,Said Ziani,55-64,f,Meknès,social_media,2026-05-08,9999-12-31,True,Bronze,
2582,C05819,Soufiane Berrada,25-34,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2583,C02277,Amine Lahlou,55-64,f,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2584,C07463,Loubna El Ouazzani,35-44,f,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2585,C01796,Wafae Filali,35-44,f,Tétouan,marketplace,2026-05-08,9999-12-31,True,Bronze,
2586,C04066,Ghita El Idrissi,25-34,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2587,C01616,Reda Sefrioui,35-44,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2588,C00172,Dounia Berrada,35-44,f,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
2589,C01920,Ilham El Ouazzani,45-54,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2590,C04209,Adil Cherkaoui,18-24,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2591,C00249,Houda El Idrissi,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
2592,C07192,Ahmed El Amrani,55-64,m,Nador,social_media,2026-05-08,9999-12-31,True,Bronze,
2593,C01373,Mohamed Benjelloun,45-54,f,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
2594,C06402,Nawal Haddad,35-44,f,Safi,web,2026-05-08,9999-12-31,True,Bronze,
2595,C03338,Ahmed Chraibi,45-54,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2596,C03601,Nadia Benali,25-34,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2597,C06483,Karim Skalli,18-24,m,Kénitra,referral,2026-05-08,9999-12-31,True,Bronze,
2598,C03514,Khalid El Ouazzani,18-24,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2599,C01390,Hamza Tahiri,55-64,f,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
2600,C03125,Khadija Bouazza,18-24,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2601,C03646,Hassan El Amrani,35-44,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2602,C06275,Soufiane Ziani,25-34,m,Safi,referral,2026-05-08,9999-12-31,True,Bronze,
2603,C04575,Samira Chraibi,55-64,m,Nador,referral,2026-05-08,9999-12-31,True,Bronze,
2604,C05784,Hamza Naciri,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2605,C02117,Youssef Kettani,18-24,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2606,C07964,Youssef Ziani,45-54,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2607,C02928,Soufiane Ouahbi,45-54,f,Meknès,web,2026-05-08,9999-12-31,True,Bronze,
2608,C05091,Nadia Fassi Fihri,35-44,f,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
2609,C07878,Mohamed Cherkaoui,18-24,m,Agadir,social_media,2026-05-08,9999-12-31,True,Bronze,
2610,C00522,Zineb Bouzid,55-64,f,El Jadida,social_media,2026-05-08,9999-12-31,True,Bronze,
2611,C04386,Adil Naciri,18-24,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2612,C01521,Khalid Cherkaoui,18-24,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
2613,C05146,Loubna Filali,35-44,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2614,C06437,Soufiane Benjelloun,25-34,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2615,C01370,Imad Filali,45-54,f,Kénitra,social_media,2026-05-08,9999-12-31,True,Bronze,
2616,C02507,Houda Benkirane,35-44,m,Safi,mobile,2026-05-08,9999-12-31,True,Bronze,
2617,C05495,Ahmed Lahlou,45-54,f,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
2618,C00368,Mehdi Ziani,35-44,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2619,C01141,Asmae Skalli,45-54,m,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2620,C03036,Mohamed Amrani,45-54,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2621,C05701,Youssef Tahiri,25-34,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2622,C04881,Khalid Ziani,25-34,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2623,C06287,Soufiane Rahmouni,45-54,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
2624,C06281,Houda Amrani,45-54,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2625,C07367,Asmae Rahmouni,35-44,m,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
2626,C03133,Rachid Tazi,Non renseigné,f,Mohammedia,referral,2026-05-08,9999-12-31,True,Bronze,
2627,C05427,Laila Tazi,25-34,f,Nador,marketplace,2026-05-08,9999-12-31,True,Bronze,
2628,C01050,Fatima El Amrani,45-54,m,Oujda,mobile,2026-05-08,9999-12-31,True,Bronze,
2629,C01825,Wafae Lahlou,25-34,f,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
2630,C01316,Soufiane Benali,25-34,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
2631,C03182,Hamza Fassi Fihri,18-24,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
2632,C06365,Zineb Tahiri,35-44,f,Kénitra,marketplace,2026-05-08,9999-12-31,True,Bronze,
2633,C03277,Loubna El Amrani,45-54,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2634,C02574,Youssef Naciri,25-34,m,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
2635,C02463,Omar Haddad,35-44,m,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
2636,C04574,Mohamed Filali,25-34,f,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
2637,C03483,Imad Ziani,45-54,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2638,C04323,Driss Ouahbi,25-34,f,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2639,C04850,Said El Mansouri,35-44,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
2640,C05787,Omar Fassi Fihri,25-34,f,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
2641,C05305,Fatima Fassi Fihri,35-44,m,Fès,social_media,2026-05-08,9999-12-31,True,Bronze,
2642,C04290,Omar Ziani,35-44,m,El Jadida,mobile,2026-05-08,9999-12-31,True,Bronze,
2643,C02889,Ahmed Rahmouni,18-24,f,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2644,C01539,Ahmed El Ouazzani,25-34,m,El Jadida,referral,2026-05-08,9999-12-31,True,Bronze,
2645,C02660,Soufiane Rahmouni,25-34,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2646,C00459,Adil Cherkaoui,25-34,f,Tétouan,referral,2026-05-08,9999-12-31,True,Bronze,
2647,C07322,Houda Benkirane,45-54,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2648,C07004,Salma Ziani,45-54,f,Marrakech,mobile,2026-05-08,9999-12-31,True,Bronze,
2649,C00867,Nabil El Amrani,45-54,m,Marrakech,social_media,2026-05-08,9999-12-31,True,Bronze,
2650,C07033,Salma Berrada,55-64,m,Fès,referral,2026-05-08,9999-12-31,True,Bronze,
2651,C07840,Hassan Tahiri,35-44,m,Rabat,mobile,2026-05-08,9999-12-31,True,Bronze,
2652,C07655,Asmae Kettani,55-64,f,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
2653,C07208,Zakaria Berrada,18-24,f,Casablanca,marketplace,2026-05-08,9999-12-31,True,Bronze,
2654,C07242,Rachid El Amrani,25-34,f,Oujda,marketplace,2026-05-08,9999-12-31,True,Bronze,
2655,C00931,Samira Ouahbi,45-54,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2656,C05040,Zineb Filali,25-34,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2657,C05604,Reda Naciri,35-44,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2658,C02446,Asmae Cherkaoui,45-54,m,Tétouan,mobile,2026-05-08,9999-12-31,True,Bronze,
2659,C07363,Wafae Bouazza,55-64,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2660,C03773,Hanane El Ouazzani,55-64,m,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2661,C03117,Omar Haddad,25-34,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2662,C06205,Adil Bennani,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2663,C01956,Rachid El Mansouri,35-44,f,Meknès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2664,C00575,Sara Ouahbi,18-24,f,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2665,C01566,Meryem Bouazza,55-64,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2666,C05587,Imad Tazi,25-34,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2667,C02539,Ali El Mansouri,35-44,m,Casablanca,referral,2026-05-08,9999-12-31,True,Bronze,
2668,C01346,Zineb Alaoui,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2669,C00825,Reda Benali,35-44,f,El Jadida,mobile,2026-05-08,9999-12-31,True,Bronze,
2670,C02609,Zineb Rahmouni,45-54,f,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2671,C06827,Reda Kettani,55-64,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
2672,C05072,Zakaria Sefrioui,55-64,f,Safi,web,2026-05-08,9999-12-31,True,Bronze,
2673,C05434,Karim Chraibi,25-34,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2674,C01081,Mustapha Kettani,35-44,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2675,C06803,Houda Naciri,35-44,m,Oujda,mobile,2026-05-08,9999-12-31,True,Bronze,
2676,C04637,Ilham El Idrissi,25-34,m,Rabat,web,2026-05-08,9999-12-31,True,Bronze,
2677,C05695,Youssef Alaoui,45-54,m,Fès,marketplace,2026-05-08,9999-12-31,True,Bronze,
2678,C00061,Zineb Filali,18-24,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2679,C04168,Asmae Fassi Fihri,25-34,f,Fès,mobile,2026-05-08,9999-12-31,True,Bronze,
2680,C04296,Zakaria El Amrani,18-24,f,Béni Mellal,referral,2026-05-08,9999-12-31,True,Bronze,
2681,C06440,Youssef Bouazza,25-34,m,Oujda,web,2026-05-08,9999-12-31,True,Bronze,
2682,C05362,Rachid Benjelloun,35-44,f,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
2683,C05347,Amina Ziani,45-54,f,Nador,referral,2026-05-08,9999-12-31,True,Bronze,
2684,C01054,Nabil Berrada,18-24,m,El Jadida,social_media,2026-05-08,9999-12-31,True,Bronze,
2685,C05841,Sara Berrada,45-54,m,Rabat,referral,2026-05-08,9999-12-31,True,Bronze,
2686,C07837,Zakaria Benali,18-24,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2687,C03152,Nawal Bouazza,55-64,m,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2688,C03332,Laila Berrada,25-34,f,Agadir,referral,2026-05-08,9999-12-31,True,Bronze,
2689,C02023,Asmae Ouahbi,18-24,f,Tanger,mobile,2026-05-08,9999-12-31,True,Bronze,
2690,C02068,Sara Bouzid,35-44,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2691,C01287,Houda Chraibi,55-64,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2692,C01592,Asmae Tahiri,45-54,m,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
2693,C07136,Zineb El Idrissi,35-44,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
2694,C01203,Nadia Rahmouni,35-44,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2695,C07864,Said Lahlou,45-54,m,Meknès,mobile,2026-05-08,9999-12-31,True,Bronze,
2696,C04354,Imad Rahmouni,Non renseigné,m,Oujda,referral,2026-05-08,9999-12-31,True,Bronze,
2697,C04187,Nadia Tahiri,35-44,m,Béni Mellal,social_media,2026-05-08,9999-12-31,True,Bronze,
2698,C04023,Nabil Skalli,45-54,m,Tanger,referral,2026-05-08,9999-12-31,True,Bronze,
2699,C02505,Brahim Berrada,35-44,f,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2700,C01562,Rachid Lahlou,18-24,m,Casablanca,social_media,2026-05-08,9999-12-31,True,Bronze,
2701,C04358,Karim Filali,55-64,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2702,C04535,Rim Amrani,25-34,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2703,C00207,Fatima Rahmouni,45-54,m,Marrakech,referral,2026-05-08,9999-12-31,True,Bronze,
2704,C02346,Hamza Alaoui,18-24,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2705,C03770,Wafae Rahmouni,45-54,m,El Jadida,mobile,2026-05-08,9999-12-31,True,Bronze,
2706,C07795,Zakaria Ziani,25-34,m,Fès,web,2026-05-08,9999-12-31,True,Bronze,
2707,C05247,Nawal Skalli,Non renseigné,m,Tanger,marketplace,2026-05-08,9999-12-31,True,Bronze,
2708,C04646,Meryem Berrada,55-64,m,Rabat,marketplace,2026-05-08,9999-12-31,True,Bronze,
2709,C01110,Hamza Ouahbi,55-64,m,Béni Mellal,web,2026-05-08,9999-12-31,True,Bronze,
2710,C05624,Hamza Tahiri,55-64,f,Tanger,web,2026-05-08,9999-12-31,True,Bronze,
2711,C02093,Hamza Tazi,18-24,f,Casablanca,web,2026-05-08,9999-12-31,True,Bronze,
2712,C07153,Dounia El Amrani,55-64,m,Béni Mellal,marketplace,2026-05-08,9999-12-31,True,Bronze,
2713,C02231,Karim Benjelloun,65+,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
2714,C02767,Ilham Berrada,55-64,m,El Jadida,marketplace,2026-05-08,9999-12-31,True,Bronze,
2715,C03173,Omar Benali,65+,m,Marrakech,marketplace,2026-05-08,9999-12-31,True,Bronze,
2716,C07758,Sanae Rahmouni,55-64,m,Marrakech,web,2026-05-08,9999-12-31,True,Bronze,
2717,C07070,Karim Benali,55-64,m,Meknès,referral,2026-05-08,9999-12-31,True,Bronze,
2718,C02386,Nadia El Ouazzani,35-44,m,Safi,marketplace,2026-05-08,9999-12-31,True,Bronze,
2719,C03360,Adil Cherkaoui,35-44,m,Mohammedia,marketplace,2026-05-08,9999-12-31,True,Bronze,
2720,C07941,Zineb Kettani,45-54,f,Tanger,social_media,2026-05-08,9999-12-31,True,Bronze,
